timestamp,currentGraph,bubbleSize,participantId,keypressed,currentHighlightedNode,correctNodehit
33.12099,,,1,
33.16942,,,1,
33.26176,,,1,
33.3039,,,1,
33.33949,,,1,
33.38154,,,1,
33.43228,,,1,
33.46208,,,1,
33.5388,,,1,
33.59512,,,1,
33.64681,,,1,
33.70407,,,1,
33.75497,,,1,
33.82673,,,1,
33.8773,,,1,
33.92751,,,1,
34.0162,,,1,
34.14577,,,1,
34.2219,,,1,
34.27942,,,1,
34.3438,,,1,
34.38453,,,1,
34.40986,,,1,
34.4454,,,1,
34.47122,,,1,
34.50378,,,1,
34.5365,,,1,
34.56332,,,1,
34.66607,,,1,
34.71981,,,1,
34.80038,,,1,
34.96778,,,1,
35.03588,,,1,
35.08611,,,1,
35.12479,,,1,
35.15872,,,1,
35.19218,,,1,
35.22586,,,1,
35.25931,,,1,
35.30866,,,1,
35.3611,,,1,
35.41129,,,1,
35.46428,,,1,
35.5124,,,1,
35.57325,,,1,
35.625,,,1,
35.6754,,,1,
35.72753,,,1,
35.79035,,,1,
35.84395,,,1,
35.89459,,,1,
35.98507,,,1,
36.14627,,,1,
36.21396,,,1,
36.24894,,,1,
36.27805,,,1,
36.31527,,,1,
36.35694,,,1,
36.39657,,,1,
36.42984,,,1,
36.47587,,,1,
36.52996,,,1,
36.5646,,,1,
36.634,,,1,
36.73991,,,1,
36.77821,,,1,
36.81617,,,1,
36.85527,,,1,
36.90813,,,1,
36.96451,,,1,
36.9959,,,1,
37.06976,,,1,
37.12215,,,1,
37.1745,,,1,
37.22485,,,1,
37.27566,,,1,
37.33607,,,1,
37.38722,,,1,
37.44028,,,1,
37.49007,,,1,
37.55118,,,1,
37.60201,,,1,
37.65562,,,1,
37.70136,,,1,
37.77075,,,1,
37.81948,,,1,
37.87652,,,1,
37.92451,,,1,
37.98361,,,1,
38.04303,,,1,
38.1646,,,1,
