participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode
1,EYE,16.4739,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.49073,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.50737,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.52784,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.54133,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.55862,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.57507,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.59185,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.60877,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.62543,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.64258,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.65949,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.67834,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.69313,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.71,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.72645,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.74357,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.76019,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.777,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.79391,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.81075,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.82745,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.84447,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.86153,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.87819,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.89498,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.91181,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.92859,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.9453,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.96238,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.97919,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.99605,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.01299,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.02982,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.0465,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.06393,,d,noCalibrationDataSet,10,150,70,98
1,EYE,17.08044,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.09737,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.11424,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.13103,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.14781,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.16523,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.18157,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.19846,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.21876,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.23269,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.24899,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.26574,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.28281,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.29968,,w,noCalibrationDataSet,10,150,70,98
1,EYE,17.31978,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.33323,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.35011,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.36676,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.38381,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.40045,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.42083,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.43417,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.45104,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.4676,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.48476,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.50151,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.52327,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.53769,,,noCalibrationDataSet,10,150,70,98
1,EYE,17.55233,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.56918,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.58661,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.60284,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.62316,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.63793,,a,noCalibrationDataSet,10,150,70,33
1,EYE,17.65369,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.67062,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.68757,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.70379,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.72378,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.73801,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.75437,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.77098,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.78768,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.80468,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.82467,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.83866,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.85517,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.87202,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.88904,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.90555,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.92726,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.93964,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.9564,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.97327,,,noCalibrationDataSet,10,150,70,33
1,EYE,17.99008,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.00682,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.02724,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.04074,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.05755,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.07438,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.09119,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.10789,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.12823,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.14207,,d,noCalibrationDataSet,10,150,70,33
1,EYE,18.15865,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.17552,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.19231,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.21237,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.22629,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.24294,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.25967,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.27652,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.2934,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.31027,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.32694,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.34399,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.36076,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.37768,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.39445,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.41463,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.42814,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.44513,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.46189,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.47875,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.4956,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.51274,,s,noCalibrationDataSet,10,150,70,33
1,EYE,18.52961,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.54632,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.56479,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.58005,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.59669,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.61357,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.63045,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.64715,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.66414,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.68099,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.69782,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.71784,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.73231,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.74853,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.76541,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.78231,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.799,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.81588,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.83269,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.84948,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.86612,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.88317,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.89998,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.91685,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.93369,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.95053,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.9673,,,noCalibrationDataSet,10,150,70,33
1,EYE,18.98427,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.00105,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.01796,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.03472,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.0516,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.06851,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.08514,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.10217,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.11903,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.13585,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.15255,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.1694,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.18612,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.20321,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.22,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.23722,,d,noCalibrationDataSet,10,150,70,33
1,EYE,19.25383,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.27069,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.2874,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.30437,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.32134,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.3381,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.35489,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.37177,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.38862,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.40529,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.42554,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.43958,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.45618,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.47297,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.48999,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.50641,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.52655,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.54077,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.55753,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.57486,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.59101,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.60754,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.62771,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.64145,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.65843,,w,noCalibrationDataSet,10,150,70,33
1,EYE,19.6751,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.6919,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.71187,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.72576,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.7428,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.75957,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.77636,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.79301,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.81299,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.82681,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.84413,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.86056,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.87749,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.89393,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.91414,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.92754,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.94474,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.9613,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.97818,,,noCalibrationDataSet,10,150,70,33
1,EYE,19.99503,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.01523,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.02872,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.04618,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.06241,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.07929,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.09616,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.11615,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.12981,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.14672,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.16358,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.18053,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.19719,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.21942,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.23293,,,noCalibrationDataSet,10,150,70,33
1,EYE,20.24778,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.26474,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.28167,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.29844,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.31895,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.33247,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.34938,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.36634,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.38286,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.39949,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.41954,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.43332,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.45009,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.46674,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.48383,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.50061,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.52061,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.53437,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.55115,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.56794,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.58492,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.60167,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.62325,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.63548,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.65255,,a,noCalibrationDataSet,10,150,70,28
1,EYE,20.66912,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.68582,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.70292,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.72289,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.73676,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.75367,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.77016,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.78688,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.80389,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.82392,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.83778,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.85482,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.87189,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.88824,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.90507,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.92191,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.93871,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.9555,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.97276,,,noCalibrationDataSet,10,150,70,28
1,EYE,20.98929,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.00604,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.02325,,s,noCalibrationDataSet,10,150,70,28
1,EYE,21.03987,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.05672,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.07369,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.09037,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.10706,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.12417,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.14094,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.15772,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.17459,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.19148,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.21243,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.22511,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.24203,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.25897,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.27576,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.29255,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.30941,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.32605,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.34325,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.35995,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.37683,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.39357,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.41046,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.42713,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.44434,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.46098,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.47788,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.49467,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.51211,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.52835,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.5451,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.56242,,s,noCalibrationDataSet,10,150,70,28
1,EYE,21.57903,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.59577,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.61273,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.62951,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.64621,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.66322,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.68018,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.6969,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.71754,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.73093,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.74767,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.76443,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.78116,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.798,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.81805,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.83169,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.84837,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.86504,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.8821,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.89895,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.91969,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.93287,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.94945,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.96614,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.9832,,,noCalibrationDataSet,10,150,70,28
1,EYE,21.99994,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.02013,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.03378,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.05055,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.06749,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.08443,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.10117,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.12267,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.13675,,,noCalibrationDataSet,10,150,70,28
1,EYE,22.15182,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.16882,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.18536,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.20236,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.22304,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.23607,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.25292,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.27065,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.28693,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.3035,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.32353,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.33717,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.35431,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.37079,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.38754,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.40454,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.42481,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.43844,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.45508,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.47237,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.48878,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.5055,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.52732,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.53942,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.55617,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.57309,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.59021,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.60656,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.62689,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.64046,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.65724,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.6743,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.69187,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.7077,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.72801,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.74174,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.75882,,s,noCalibrationDataSet,10,150,70,75
1,EYE,22.77526,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.79244,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.81218,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.82584,,d,noCalibrationDataSet,10,150,70,75
1,EYE,22.84268,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.85943,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.87682,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.89315,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.91318,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.92689,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.94372,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.9606,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.97761,,,noCalibrationDataSet,10,150,70,75
1,EYE,22.99459,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.0112,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.02804,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.04519,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.06192,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.07882,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.09534,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.11228,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.12907,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.14574,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.16277,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.17989,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.19643,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.21648,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.23028,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.24683,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.26371,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.2806,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.29773,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.31748,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.33152,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.34816,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.36533,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.38171,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.39851,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.41853,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.43228,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.44901,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.46572,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.48277,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.49959,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.51964,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.53373,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.55012,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.56684,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.58385,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.60069,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.6222,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.63699,,,noCalibrationDataSet,10,150,70,75
1,EYE,23.65141,,,noCalibrationDataSet,10,150,70,19
1,EYE,23.66823,,,noCalibrationDataSet,10,150,70,19
1,EYE,23.68492,,,noCalibrationDataSet,10,150,70,19
1,EYE,23.70231,,,noCalibrationDataSet,10,150,70,19
1,EYE,23.72197,,,noCalibrationDataSet,10,150,70,19
1,EYE,23.73595,,,noCalibrationDataSet,10,150,70,19
1,EYE,23.75296,,,noCalibrationDataSet,10,150,70,19
1,EYE,23.77171,,,noCalibrationDataSet,10,150,70,19
1,EYE,23.78633,,,noCalibrationDataSet,10,150,70,19
