participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode,currentState,correctedEyeX,correctedEyeY,rawEyeX,rawEyeY
6,WITHCUSTOMCALIB,557.6707,,,noCalibrationDataSet,5,150,104,45,Training,890.8087,950.3298,888.7516,1053.107
6,WITHCUSTOMCALIB,557.6724,,,noCalibrationDataSet,5,150,104,45,Training,891.7415,952.8237,888.9885,1057.017
6,WITHCUSTOMCALIB,557.7083,,,noCalibrationDataSet,5,150,104,45,Training,891.7415,952.8237,888.9885,1057.017
6,WITHCUSTOMCALIB,557.7106,,,noCalibrationDataSet,5,150,104,45,Training,893.1939,953.4351,890.5248,1058.052
6,WITHCUSTOMCALIB,557.7386,,,noCalibrationDataSet,5,150,104,45,Training,893.1939,953.4351,890.5248,1058.052
6,WITHCUSTOMCALIB,557.7709,,,noCalibrationDataSet,5,150,104,45,Training,895.999,955.4241,893.1966,1061.303
6,WITHCUSTOMCALIB,557.7725,,,noCalibrationDataSet,5,150,104,45,Training,893.9307,954.8687,890.8983,1060.316
6,WITHCUSTOMCALIB,557.8119,,,noCalibrationDataSet,5,150,104,45,Training,893.9307,954.8687,890.8983,1060.316
6,WITHCUSTOMCALIB,557.8141,,,noCalibrationDataSet,5,150,104,45,Training,894.1008,954.0753,891.3905,1059.098
6,WITHCUSTOMCALIB,557.8367,,,noCalibrationDataSet,5,150,104,45,Training,894.1008,954.0753,891.3905,1059.098
6,WITHCUSTOMCALIB,557.8711,,,noCalibrationDataSet,5,150,104,45,Training,894.1008,954.0753,891.3905,1059.098
6,WITHCUSTOMCALIB,557.8732,,,noCalibrationDataSet,5,150,104,45,Training,893.9267,957.8685,889.8025,1064.967
6,WITHCUSTOMCALIB,557.9062,,,noCalibrationDataSet,5,150,104,45,Training,893.9267,957.8685,889.8025,1064.967
6,WITHCUSTOMCALIB,557.9385,,,noCalibrationDataSet,5,150,104,45,Training,893.9267,957.8685,889.8025,1064.967
6,WITHCUSTOMCALIB,557.9418,,,noCalibrationDataSet,5,150,104,45,Training,941.5696,758.5369,996.5709,777.4465
6,WITHCUSTOMCALIB,557.9747,,,noCalibrationDataSet,5,150,104,45,Training,941.5696,758.5369,996.5709,777.4465
6,WITHCUSTOMCALIB,558.007,,,noCalibrationDataSet,5,150,104,45,Training,950.9715,581.6759,1021.087,545.8503
6,WITHCUSTOMCALIB,558.0085,,,noCalibrationDataSet,5,150,104,45,Training,940.8854,589.1739,1008.961,554.733
6,WITHCUSTOMCALIB,558.0389,,,noCalibrationDataSet,5,150,104,45,Training,940.8854,589.1739,1008.961,554.733
6,WITHCUSTOMCALIB,558.0722,,,noCalibrationDataSet,5,150,104,45,Training,939.4265,587.097,1007.247,552.0342
6,WITHCUSTOMCALIB,558.0742,,,noCalibrationDataSet,5,150,104,45,Training,936.9247,589.9186,1004.217,555.454
6,WITHCUSTOMCALIB,558.1083,,,noCalibrationDataSet,5,150,104,45,Training,936.9247,589.9186,1004.217,555.454
6,WITHCUSTOMCALIB,558.1371,,,noCalibrationDataSet,5,150,104,45,Training,936.7449,590.0742,1004,555.6404
6,WITHCUSTOMCALIB,558.1398,,,noCalibrationDataSet,5,150,104,45,Training,936.3218,587.5896,1003.529,552.4841
6,WITHCUSTOMCALIB,558.1721,,,noCalibrationDataSet,5,150,104,45,Training,938.5981,590.5062,1006.208,556.2877
6,WITHCUSTOMCALIB,558.1757,,,noCalibrationDataSet,5,150,104,45,Training,934.5801,592.6437,1001.37,558.765
6,WITHCUSTOMCALIB,558.2078,,,noCalibrationDataSet,5,150,104,45,Training,936.2566,589.0791,1003.43,554.3583
6,WITHCUSTOMCALIB,558.2395,,,noCalibrationDataSet,5,150,104,45,Training,936.943,590.6675,1004.227,556.3999
